participant_id	brocanto_corr	brocanto_incorr	brocanto_RT	brocanto_block
sub-pp004	1.0	0.0	924.5	1.0
sub-pp004	0.0	1.0	403.0999999996274	1.0
sub-pp004	1.0	0.0	2299.2999999998137	1.0
sub-pp004	1.0	0.0	1443.8999999994412	2.0
sub-pp004	1.0	0.0	678.0999999996275	2.0
sub-pp004	0.0	1.0	1041.5	2.0
sub-pp004	0.0	1.0	633.9000000003725	2.0
sub-pp004	1.0	0.0	313.8999999994412	2.0
sub-pp004	1.0	0.0	984.7999999998136	2.0
sub-pp004	0.0	1.0	656.8999999994412	2.0
sub-pp004	1.0	0.0	318.20000000018626	2.0
sub-pp004	1.0	0.0	548.5999999996275	2.0
sub-pp004	1.0	0.0	472.4000000003725	2.0
sub-pp004	1.0	0.0	437.1000000005588	2.0
sub-pp004	0.0	1.0	496.0	2.0
sub-pp004	1.0	0.0	373.2000000001863	2.0
sub-pp004	1.0	0.0	391.6000000005588	2.0
sub-pp004	1.0	0.0	284.20000000018626	2.0
sub-pp004	0.0	1.0	647.9000000003725	2.0
sub-pp004	1.0	0.0	295.40000000037253	2.0
sub-pp004	1.0	0.0	350.59999999962747	2.0
sub-pp004	0.0	1.0	475.0999999996274	2.0
sub-pp004	0.0	1.0	1295.7999999998135	2.0
sub-pp004	1.0	0.0	430.8999999994412	2.0
sub-pp004	1.0	0.0	1362.2000000001865	2.0
sub-pp004	0.0	1.0	767.5999999996275	2.0
sub-pp004	1.0	0.0	168.0	2.0
sub-pp004	1.0	0.0	556.0	2.0
sub-pp004	0.0	1.0	592.3999999994412	2.0
sub-pp004	1.0	0.0	384.0999999996274	2.0
sub-pp004	0.0	1.0	1003.4000000003724	2.0
sub-pp004	0.0	1.0	1083.5	2.0
sub-pp004	1.0	0.0	418.7000000001863	2.0
sub-pp004	0.0	1.0	434.29999999981374	2.0
sub-pp004	0.0	1.0	511.79999999981374	2.0
sub-pp004	1.0	0.0	1335.9000000003723	2.0
sub-pp004	0.0	1.0	285.70000000018626	2.0
sub-pp004	0.0	1.0	751.5	2.0
sub-pp004	0.0	1.0	506.6000000005588	2.0
sub-pp004	0.0	1.0	285.3999999994412	2.0
sub-pp004	1.0	0.0	160.70000000018626	2.0
sub-pp004	0.0	1.0	377.4000000003725	2.0
sub-pp004	1.0	0.0	340.30000000074506	2.0
sub-pp004	0.0	1.0	1167.7000000001865	3.0
sub-pp004	1.0	0.0	1566.0999999996277	3.0
sub-pp004	1.0	0.0	629.7000000001863	3.0
sub-pp004	1.0	0.0	653.6000000005588	3.0
sub-pp004	0.0	1.0	323.0	3.0
sub-pp004	0.0	1.0	809.0	3.0
sub-pp004	0.0	1.0	445.29999999981374	3.0
sub-pp004	1.0	0.0	576.9000000003725	3.0
sub-pp004	1.0	0.0	1026.699999999255	3.0
sub-pp004	0.0	1.0	740.2000000001863	3.0
sub-pp004	1.0	0.0	2968.5	3.0
sub-pp004	1.0	0.0	1718.0	3.0
sub-pp004	0.0	1.0	415.4000000003725	3.0
sub-pp004	1.0	0.0	384.79999999981374	3.0
sub-pp004	1.0	0.0	256.3999999994412	3.0
sub-pp004	1.0	0.0	419.4000000003725	3.0
sub-pp004	0.0	1.0	296.0	3.0
sub-pp004	0.0	1.0	256.5	3.0
sub-pp004	1.0	0.0	280.20000000018626	3.0
sub-pp004	1.0	0.0	225.30000000074503	3.0
sub-pp004	0.0	1.0	324.79999999981374	3.0
sub-pp004	0.0	1.0	502.2000000001863	3.0
sub-pp004	0.0	1.0	235.7999999998137	3.0
sub-pp004	1.0	0.0	298.09999999962747	3.0
sub-pp004	0.0	1.0	445.30000000074506	3.0
sub-pp004	0.0	1.0	455.1999999992549	3.0
sub-pp004	0.0	1.0	364.8999999994412	3.0
sub-pp004	1.0	0.0	229.80000000074503	3.0
sub-pp004	1.0	0.0	297.5	3.0
sub-pp004	1.0	0.0	692.7999999998137	3.0
sub-pp004	0.0	1.0	895.1000000005588	3.0
sub-pp004	0.0	1.0	558.7000000001863	3.0
sub-pp004	1.0	0.0	201.7999999998137	3.0
sub-pp004	1.0	0.0	286.8999999994412	3.0
sub-pp004	1.0	0.0	343.29999999981374	3.0
sub-pp004	0.0	1.0	372.9000000003725	3.0
sub-pp004	1.0	0.0	143.90000000037253	3.0
sub-pp004	1.0	0.0	360.20000000018626	3.0
sub-pp004	0.0	1.0	330.79999999981374	3.0
sub-pp004	0.0	1.0	548.3000000007451	3.0
