onset	duration	trial_type	stim_file	mainLanguage	foreignLanguage	identifier
0.0	12.0	fix	n/a	French	Japanese	aliceloc
12.0	12.0	fix	n/a	French	Japanese	aliceloc
24.0	18.14251608854829	degraded	aliceloc_nebula101/French/degraded/6_degraded.wav	French	Japanese	aliceloc
42.1425160885483	18.0060136717657	foreign	aliceloc_nebula101/Japanese/foreign/1_intact.wav	French	Japanese	aliceloc
60.148529760314	17.98021710737151	intact	aliceloc_nebula101/French/intact/23_intact.wav	French	Japanese	aliceloc
78.1287468676855	18.005979194556886	foreignDegraded	aliceloc_nebula101/Japanese/foreignDegraded/14_degraded.wav	French	Japanese	aliceloc
96.1347260622424	18.005976621774607	foreignDegraded	aliceloc_nebula101/Japanese/foreignDegraded/12_degraded.wav	French	Japanese	aliceloc
114.140702684017	18.005943440129997	intact	aliceloc_nebula101/French/intact/15_intact.wav	French	Japanese	aliceloc
132.146646124147	18.00601754750801	foreign	aliceloc_nebula101/Japanese/foreign/3_intact.wav	French	Japanese	aliceloc
150.152663671655	17.847336328344994	degraded	aliceloc_nebula101/French/degraded/2_degraded.wav	French	Japanese	aliceloc
168.0	12.0	fix	n/a	French	Japanese	aliceloc
180.0	18.14283085181501	degraded	aliceloc_nebula101/French/degraded/4_degraded.wav	French	Japanese	aliceloc
198.142830851815	18.005990270292983	foreign	aliceloc_nebula101/Japanese/foreign/23_intact.wav	French	Japanese	aliceloc
216.148821122108	17.98017530589601	intact	aliceloc_nebula101/French/intact/3_intact.wav	French	Japanese	aliceloc
234.128996428004	18.005991196031005	foreignDegraded	aliceloc_nebula101/Japanese/foreignDegraded/10_degraded.wav	French	Japanese	aliceloc
252.134987624035	18.005970447505973	foreignDegraded	aliceloc_nebula101/Japanese/foreignDegraded/8_degraded.wav	French	Japanese	aliceloc
270.140958071541	18.005971794559002	intact	aliceloc_nebula101/French/intact/19_intact.wav	French	Japanese	aliceloc
288.1469298661	18.005971591610034	foreign	aliceloc_nebula101/Japanese/foreign/21_intact.wav	French	Japanese	aliceloc
306.15290145771	17.847098542289984	degraded	aliceloc_nebula101/French/degraded/22_degraded.wav	French	Japanese	aliceloc
324.0	12.0	fix	n/a	French	Japanese	aliceloc
336.0	12.0	fix	n/a	French	Japanese	aliceloc
