participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp009	1.0	0.0	135.0	dominant3
sub-pp009	2.0	0.0	302.0	dominant3
sub-pp009	3.0	0.0	469.0	dominant3
sub-pp009	4.0	0.0	628.0	dominant3
sub-pp009	5.0	0.0	806.0	dominant3
sub-pp009	6.0	0.0	980.0	dominant3
sub-pp009	7.0	0.0	1160.0	dominant3
sub-pp009	8.0	0.0	1322.0	dominant3
sub-pp009	9.0	0.0	1493.0	dominant3
sub-pp009	10.0	0.0	1668.0	dominant3
sub-pp009	11.0	0.0	1837.0	dominant3
sub-pp009	12.0	0.0	1999.0	dominant3
sub-pp009	13.0	0.0	2184.0	dominant3
sub-pp009	14.0	0.0	2365.0	dominant3
sub-pp009	15.0	0.0	2561.0	dominant3
sub-pp009	16.0	0.0	2744.0	dominant3
sub-pp009	17.0	0.0	2919.0	dominant3
sub-pp009	18.0	0.0	3083.0	dominant3
sub-pp009	19.0	0.0	3268.0	dominant3
sub-pp009	20.0	0.0	3412.0	dominant3
sub-pp009	21.0	0.0	3567.0	dominant3
sub-pp009	22.0	0.0	3749.0	dominant3
sub-pp009	23.0	0.0	3907.0	dominant3
sub-pp009	24.0	0.0	4079.0	dominant3
sub-pp009	25.0	0.0	4235.0	dominant3
sub-pp009	26.0	0.0	4396.0	dominant3
sub-pp009	27.0	0.0	4545.0	dominant3
sub-pp009	28.0	0.0	4700.0	dominant3
sub-pp009	29.0	0.0	4857.0	dominant3
sub-pp009	30.0	0.0	5024.0	dominant3
sub-pp009	31.0	0.0	5197.0	dominant3
sub-pp009	32.0	0.0	5374.0	dominant3
sub-pp009	33.0	0.0	5551.0	dominant3
sub-pp009	34.0	0.0	5716.0	dominant3
sub-pp009	35.0	0.0	5898.0	dominant3
sub-pp009	36.0	0.0	6085.0	dominant3
sub-pp009	37.0	0.0	6262.0	dominant3
sub-pp009	38.0	0.0	6434.0	dominant3
sub-pp009	39.0	0.0	6602.0	dominant3
sub-pp009	40.0	0.0	6785.0	dominant3
sub-pp009	41.0	0.0	6939.0	dominant3
sub-pp009	42.0	0.0	7118.0	dominant3
sub-pp009	43.0	0.0	7296.0	dominant3
sub-pp009	44.0	0.0	7483.0	dominant3
sub-pp009	45.0	0.0	7657.0	dominant3
sub-pp009	46.0	0.0	7845.0	dominant3
sub-pp009	47.0	0.0	8042.0	dominant3
sub-pp009	48.0	0.0	8228.0	dominant3
sub-pp009	49.0	0.0	8411.0	dominant3
sub-pp009	50.0	0.0	8589.0	dominant3
sub-pp009	51.0	0.0	8768.0	dominant3
sub-pp009	52.0	0.0	8949.0	dominant3
sub-pp009	53.0	0.0	9133.0	dominant3
sub-pp009	54.0	0.0	9312.0	dominant3
sub-pp009	55.0	0.0	9516.0	dominant3
sub-pp009	56.0	0.0	9719.0	dominant3
sub-pp009	57.0	0.0	9931.0	dominant3
sub-pp009	1.0	0.0	121.0	dominant4
sub-pp009	2.0	0.0	302.0	dominant4
sub-pp009	3.0	0.0	490.0	dominant4
sub-pp009	4.0	0.0	665.0	dominant4
sub-pp009	5.0	0.0	845.0	dominant4
sub-pp009	6.0	0.0	1016.0	dominant4
sub-pp009	7.0	0.0	1181.0	dominant4
sub-pp009	8.0	0.0	1349.0	dominant4
sub-pp009	9.0	0.0	1520.0	dominant4
sub-pp009	10.0	0.0	1684.0	dominant4
sub-pp009	11.0	0.0	1858.0	dominant4
sub-pp009	12.0	0.0	2028.0	dominant4
sub-pp009	13.0	0.0	2188.0	dominant4
sub-pp009	14.0	0.0	2363.0	dominant4
sub-pp009	15.0	0.0	2530.0	dominant4
sub-pp009	16.0	0.0	2704.0	dominant4
sub-pp009	17.0	0.0	2901.0	dominant4
sub-pp009	18.0	0.0	3068.0	dominant4
sub-pp009	19.0	0.0	3238.0	dominant4
sub-pp009	20.0	0.0	3402.0	dominant4
sub-pp009	21.0	0.0	3568.0	dominant4
sub-pp009	22.0	0.0	3752.0	dominant4
sub-pp009	23.0	0.0	3922.0	dominant4
sub-pp009	24.0	0.0	4096.0	dominant4
sub-pp009	25.0	0.0	4246.0	dominant4
sub-pp009	26.0	0.0	4432.0	dominant4
sub-pp009	27.0	0.0	4597.0	dominant4
sub-pp009	28.0	0.0	4765.0	dominant4
sub-pp009	29.0	0.0	4918.0	dominant4
sub-pp009	30.0	0.0	5092.0	dominant4
sub-pp009	31.0	0.0	5259.0	dominant4
sub-pp009	32.0	0.0	5430.0	dominant4
sub-pp009	33.0	0.0	5589.0	dominant4
sub-pp009	34.0	0.0	5775.0	dominant4
sub-pp009	35.0	0.0	5957.0	dominant4
sub-pp009	36.0	0.0	6140.0	dominant4
sub-pp009	37.0	0.0	6327.0	dominant4
sub-pp009	38.0	0.0	6512.0	dominant4
sub-pp009	39.0	0.0	6711.0	dominant4
sub-pp009	40.0	0.0	6885.0	dominant4
sub-pp009	41.0	0.0	7074.0	dominant4
sub-pp009	42.0	0.0	7279.0	dominant4
sub-pp009	43.0	0.0	7453.0	dominant4
sub-pp009	44.0	0.0	7624.0	dominant4
sub-pp009	45.0	0.0	7806.0	dominant4
sub-pp009	46.0	0.0	7972.0	dominant4
sub-pp009	47.0	0.0	8131.0	dominant4
sub-pp009	48.0	0.0	8299.0	dominant4
sub-pp009	49.0	0.0	8457.0	dominant4
sub-pp009	50.0	0.0	8619.0	dominant4
sub-pp009	51.0	0.0	8775.0	dominant4
sub-pp009	52.0	0.0	8937.0	dominant4
sub-pp009	53.0	0.0	9104.0	dominant4
sub-pp009	54.0	0.0	9275.0	dominant4
sub-pp009	55.0	0.0	9439.0	dominant4
sub-pp009	56.0	0.0	9618.0	dominant4
sub-pp009	57.0	0.0	9782.0	dominant4
sub-pp009	58.0	0.0	9935.0	dominant4
sub-pp009	1.0	0.0	74.0	dominant5
sub-pp009	2.0	0.0	207.0	dominant5
sub-pp009	3.0	0.0	382.0	dominant5
sub-pp009	4.0	0.0	544.0	dominant5
sub-pp009	5.0	0.0	719.0	dominant5
sub-pp009	6.0	0.0	884.0	dominant5
sub-pp009	7.0	0.0	1035.0	dominant5
sub-pp009	8.0	0.0	1190.0	dominant5
sub-pp009	9.0	0.0	1341.0	dominant5
sub-pp009	10.0	0.0	1499.0	dominant5
sub-pp009	11.0	0.0	1657.0	dominant5
sub-pp009	12.0	0.0	1814.0	dominant5
sub-pp009	13.0	0.0	1978.0	dominant5
sub-pp009	14.0	0.0	2142.0	dominant5
sub-pp009	15.0	0.0	2312.0	dominant5
sub-pp009	16.0	0.0	2472.0	dominant5
sub-pp009	17.0	0.0	2639.0	dominant5
sub-pp009	18.0	0.0	2802.0	dominant5
sub-pp009	19.0	0.0	2957.0	dominant5
sub-pp009	20.0	0.0	3127.0	dominant5
sub-pp009	21.0	0.0	3287.0	dominant5
sub-pp009	22.0	0.0	3461.0	dominant5
sub-pp009	23.0	0.0	3634.0	dominant5
sub-pp009	24.0	0.0	3800.0	dominant5
sub-pp009	25.0	0.0	4024.0	dominant5
sub-pp009	26.0	0.0	4246.0	dominant5
sub-pp009	27.0	0.0	4429.0	dominant5
sub-pp009	28.0	0.0	4613.0	dominant5
sub-pp009	29.0	0.0	4787.0	dominant5
sub-pp009	30.0	0.0	4952.0	dominant5
sub-pp009	31.0	0.0	5121.0	dominant5
sub-pp009	32.0	0.0	5316.0	dominant5
sub-pp009	33.0	0.0	5478.0	dominant5
sub-pp009	34.0	0.0	5644.0	dominant5
sub-pp009	35.0	0.0	5811.0	dominant5
sub-pp009	36.0	0.0	5995.0	dominant5
sub-pp009	37.0	0.0	6169.0	dominant5
sub-pp009	38.0	0.0	6328.0	dominant5
sub-pp009	39.0	0.0	6518.0	dominant5
sub-pp009	40.0	0.0	6708.0	dominant5
sub-pp009	41.0	0.0	6895.0	dominant5
sub-pp009	42.0	0.0	7060.0	dominant5
sub-pp009	43.0	0.0	7244.0	dominant5
sub-pp009	44.0	0.0	7416.0	dominant5
sub-pp009	45.0	0.0	7601.0	dominant5
sub-pp009	46.0	0.0	7798.0	dominant5
sub-pp009	47.0	0.0	7971.0	dominant5
sub-pp009	48.0	0.0	8134.0	dominant5
sub-pp009	49.0	0.0	8302.0	dominant5
sub-pp009	50.0	0.0	8490.0	dominant5
sub-pp009	51.0	0.0	8656.0	dominant5
sub-pp009	52.0	0.0	8812.0	dominant5
sub-pp009	53.0	0.0	8989.0	dominant5
sub-pp009	54.0	0.0	9166.0	dominant5
sub-pp009	55.0	0.0	9335.0	dominant5
sub-pp009	56.0	0.0	9511.0	dominant5
sub-pp009	57.0	0.0	9684.0	dominant5
sub-pp009	58.0	0.0	9863.0	dominant5
sub-pp009	1.0	0.0	203.0	nondominant1
sub-pp009	2.0	0.0	587.0	nondominant1
sub-pp009	3.0	0.0	796.0	nondominant1
sub-pp009	4.0	0.0	962.0	nondominant1
sub-pp009	5.0	0.0	1135.0	nondominant1
sub-pp009	6.0	0.0	1300.0	nondominant1
sub-pp009	7.0	0.0	1484.0	nondominant1
sub-pp009	8.0	0.0	1660.0	nondominant1
sub-pp009	9.0	0.0	1835.0	nondominant1
sub-pp009	10.0	0.0	2018.0	nondominant1
sub-pp009	11.0	0.0	2189.0	nondominant1
sub-pp009	12.0	0.0	2350.0	nondominant1
sub-pp009	13.0	0.0	2529.0	nondominant1
sub-pp009	14.0	0.0	2714.0	nondominant1
sub-pp009	15.0	0.0	2905.0	nondominant1
sub-pp009	16.0	0.0	3099.0	nondominant1
sub-pp009	17.0	0.0	3279.0	nondominant1
sub-pp009	18.0	0.0	3466.0	nondominant1
sub-pp009	19.0	0.0	3651.0	nondominant1
sub-pp009	20.0	0.0	3834.0	nondominant1
sub-pp009	21.0	0.0	4021.0	nondominant1
sub-pp009	22.0	0.0	4192.0	nondominant1
sub-pp009	23.0	0.0	4383.0	nondominant1
sub-pp009	24.0	0.0	4548.0	nondominant1
sub-pp009	25.0	0.0	4730.0	nondominant1
sub-pp009	26.0	0.0	4936.0	nondominant1
sub-pp009	27.0	0.0	5147.0	nondominant1
sub-pp009	28.0	0.0	5349.0	nondominant1
sub-pp009	29.0	0.0	5545.0	nondominant1
sub-pp009	30.0	0.0	5747.0	nondominant1
sub-pp009	31.0	0.0	5935.0	nondominant1
sub-pp009	32.0	0.0	6150.0	nondominant1
sub-pp009	33.0	0.0	6344.0	nondominant1
sub-pp009	34.0	0.0	6551.0	nondominant1
sub-pp009	35.0	0.0	6759.0	nondominant1
sub-pp009	36.0	0.0	6947.0	nondominant1
sub-pp009	37.0	0.0	7163.0	nondominant1
sub-pp009	38.0	0.0	7355.0	nondominant1
sub-pp009	39.0	0.0	7581.0	nondominant1
sub-pp009	40.0	0.0	7786.0	nondominant1
sub-pp009	41.0	0.0	8004.0	nondominant1
sub-pp009	42.0	0.0	8207.0	nondominant1
sub-pp009	43.0	0.0	8402.0	nondominant1
sub-pp009	44.0	0.0	8624.0	nondominant1
sub-pp009	45.0	0.0	8866.0	nondominant1
sub-pp009	46.0	0.0	9072.0	nondominant1
sub-pp009	47.0	0.0	9293.0	nondominant1
sub-pp009	48.0	0.0	9490.0	nondominant1
sub-pp009	49.0	0.0	9706.0	nondominant1
sub-pp009	50.0	0.0	9899.0	nondominant1
sub-pp009	1.0	0.0	32.0	nondominant2
sub-pp009	2.0	0.0	251.0	nondominant2
sub-pp009	3.0	0.0	436.0	nondominant2
sub-pp009	4.0	0.0	632.0	nondominant2
sub-pp009	5.0	0.0	806.0	nondominant2
sub-pp009	6.0	0.0	991.0	nondominant2
sub-pp009	7.0	0.0	1168.0	nondominant2
sub-pp009	8.0	0.0	1352.0	nondominant2
sub-pp009	9.0	0.0	1561.0	nondominant2
sub-pp009	10.0	0.0	1725.0	nondominant2
sub-pp009	11.0	0.0	1907.0	nondominant2
sub-pp009	12.0	0.0	2088.0	nondominant2
sub-pp009	13.0	0.0	2270.0	nondominant2
sub-pp009	14.0	0.0	2447.0	nondominant2
sub-pp009	15.0	0.0	2656.0	nondominant2
sub-pp009	16.0	0.0	2888.0	nondominant2
sub-pp009	17.0	0.0	3090.0	nondominant2
sub-pp009	18.0	0.0	3302.0	nondominant2
sub-pp009	19.0	0.0	3508.0	nondominant2
sub-pp009	20.0	0.0	3689.0	nondominant2
sub-pp009	21.0	0.0	3917.0	nondominant2
sub-pp009	22.0	0.0	4135.0	nondominant2
sub-pp009	23.0	0.0	4327.0	nondominant2
sub-pp009	24.0	0.0	4532.0	nondominant2
sub-pp009	25.0	0.0	4733.0	nondominant2
sub-pp009	26.0	0.0	4943.0	nondominant2
sub-pp009	27.0	0.0	5121.0	nondominant2
sub-pp009	28.0	0.0	5322.0	nondominant2
sub-pp009	29.0	0.0	5524.0	nondominant2
sub-pp009	30.0	0.0	5718.0	nondominant2
sub-pp009	31.0	0.0	5917.0	nondominant2
sub-pp009	32.0	0.0	6101.0	nondominant2
sub-pp009	33.0	0.0	6306.0	nondominant2
sub-pp009	34.0	0.0	6505.0	nondominant2
sub-pp009	35.0	0.0	6772.0	nondominant2
sub-pp009	36.0	0.0	7018.0	nondominant2
sub-pp009	37.0	0.0	7241.0	nondominant2
sub-pp009	38.0	0.0	7435.0	nondominant2
sub-pp009	39.0	0.0	7645.0	nondominant2
sub-pp009	40.0	0.0	7841.0	nondominant2
sub-pp009	41.0	0.0	8046.0	nondominant2
sub-pp009	42.0	0.0	8256.0	nondominant2
sub-pp009	43.0	0.0	8454.0	nondominant2
sub-pp009	44.0	0.0	8663.0	nondominant2
sub-pp009	45.0	0.0	8878.0	nondominant2
sub-pp009	46.0	0.0	9080.0	nondominant2
sub-pp009	47.0	0.0	9271.0	nondominant2
sub-pp009	48.0	0.0	9486.0	nondominant2
sub-pp009	49.0	0.0	9785.0	nondominant2
sub-pp009	1.0	0.0	117.0	nondominant3
sub-pp009	2.0	0.0	300.0	nondominant3
sub-pp009	3.0	0.0	506.0	nondominant3
sub-pp009	4.0	0.0	708.0	nondominant3
sub-pp009	5.0	0.0	889.0	nondominant3
sub-pp009	6.0	0.0	1070.0	nondominant3
sub-pp009	7.0	0.0	1219.0	nondominant3
sub-pp009	8.0	0.0	1382.0	nondominant3
sub-pp009	9.0	0.0	1544.0	nondominant3
sub-pp009	10.0	0.0	1746.0	nondominant3
sub-pp009	11.0	0.0	1927.0	nondominant3
sub-pp009	12.0	0.0	2301.0	nondominant3
sub-pp009	13.0	0.0	2483.0	nondominant3
sub-pp009	14.0	0.0	2636.0	nondominant3
sub-pp009	15.0	0.0	2841.0	nondominant3
sub-pp009	16.0	0.0	3048.0	nondominant3
sub-pp009	17.0	0.0	3238.0	nondominant3
sub-pp009	18.0	0.0	3423.0	nondominant3
sub-pp009	19.0	0.0	3616.0	nondominant3
sub-pp009	20.0	0.0	3813.0	nondominant3
sub-pp009	21.0	0.0	4022.0	nondominant3
sub-pp009	22.0	0.0	4221.0	nondominant3
sub-pp009	23.0	0.0	4419.0	nondominant3
sub-pp009	24.0	0.0	4650.0	nondominant3
sub-pp009	25.0	0.0	4849.0	nondominant3
sub-pp009	26.0	0.0	5049.0	nondominant3
sub-pp009	27.0	0.0	5244.0	nondominant3
sub-pp009	28.0	0.0	5462.0	nondominant3
sub-pp009	29.0	0.0	5665.0	nondominant3
sub-pp009	30.0	0.0	5911.0	nondominant3
sub-pp009	31.0	0.0	6150.0	nondominant3
sub-pp009	32.0	0.0	6363.0	nondominant3
sub-pp009	33.0	0.0	6577.0	nondominant3
sub-pp009	34.0	0.0	6763.0	nondominant3
sub-pp009	35.0	0.0	6979.0	nondominant3
sub-pp009	36.0	0.0	7177.0	nondominant3
sub-pp009	37.0	0.0	7403.0	nondominant3
sub-pp009	38.0	0.0	7625.0	nondominant3
sub-pp009	39.0	0.0	7858.0	nondominant3
sub-pp009	40.0	0.0	8074.0	nondominant3
sub-pp009	41.0	0.0	8283.0	nondominant3
sub-pp009	42.0	0.0	8491.0	nondominant3
sub-pp009	43.0	0.0	8708.0	nondominant3
sub-pp009	44.0	0.0	8939.0	nondominant3
sub-pp009	45.0	0.0	9164.0	nondominant3
sub-pp009	46.0	0.0	9377.0	nondominant3
sub-pp009	47.0	0.0	9628.0	nondominant3
sub-pp009	48.0	0.0	9871.0	nondominant3
sub-pp009	1.0	0.0	17.0	nondominant5
sub-pp009	2.0	0.0	204.0	nondominant5
sub-pp009	3.0	0.0	418.0	nondominant5
sub-pp009	4.0	0.0	613.0	nondominant5
sub-pp009	5.0	0.0	802.0	nondominant5
sub-pp009	6.0	0.0	960.0	nondominant5
sub-pp009	7.0	0.0	1143.0	nondominant5
sub-pp009	8.0	0.0	1312.0	nondominant5
sub-pp009	9.0	0.0	1502.0	nondominant5
sub-pp009	10.0	0.0	1729.0	nondominant5
sub-pp009	11.0	0.0	1913.0	nondominant5
sub-pp009	12.0	0.0	2117.0	nondominant5
sub-pp009	13.0	0.0	2327.0	nondominant5
sub-pp009	14.0	0.0	2535.0	nondominant5
sub-pp009	15.0	0.0	2729.0	nondominant5
sub-pp009	16.0	0.0	2939.0	nondominant5
sub-pp009	17.0	0.0	3113.0	nondominant5
sub-pp009	18.0	0.0	3337.0	nondominant5
sub-pp009	19.0	0.0	3532.0	nondominant5
sub-pp009	20.0	0.0	3705.0	nondominant5
sub-pp009	21.0	0.0	3897.0	nondominant5
sub-pp009	22.0	0.0	4087.0	nondominant5
sub-pp009	23.0	0.0	4274.0	nondominant5
sub-pp009	24.0	0.0	4450.0	nondominant5
sub-pp009	25.0	0.0	4631.0	nondominant5
sub-pp009	26.0	0.0	4820.0	nondominant5
sub-pp009	27.0	0.0	5000.0	nondominant5
sub-pp009	28.0	0.0	5173.0	nondominant5
sub-pp009	29.0	0.0	5354.0	nondominant5
sub-pp009	30.0	0.0	5526.0	nondominant5
sub-pp009	31.0	0.0	5726.0	nondominant5
sub-pp009	32.0	0.0	5941.0	nondominant5
sub-pp009	33.0	0.0	6131.0	nondominant5
sub-pp009	34.0	0.0	6361.0	nondominant5
sub-pp009	35.0	0.0	6563.0	nondominant5
sub-pp009	36.0	0.0	6740.0	nondominant5
sub-pp009	37.0	0.0	6958.0	nondominant5
sub-pp009	38.0	0.0	7167.0	nondominant5
sub-pp009	39.0	0.0	7372.0	nondominant5
sub-pp009	40.0	0.0	7570.0	nondominant5
sub-pp009	41.0	0.0	7780.0	nondominant5
sub-pp009	42.0	0.0	7980.0	nondominant5
sub-pp009	43.0	0.0	8200.0	nondominant5
sub-pp009	44.0	0.0	8401.0	nondominant5
sub-pp009	45.0	0.0	8583.0	nondominant5
sub-pp009	46.0	0.0	8796.0	nondominant5
sub-pp009	47.0	0.0	8981.0	nondominant5
sub-pp009	48.0	0.0	9159.0	nondominant5
sub-pp009	49.0	0.0	9347.0	nondominant5
sub-pp009	50.0	0.0	9524.0	nondominant5
sub-pp009	51.0	0.0	9721.0	nondominant5
sub-pp009	52.0	0.0	9927.0	nondominant5
sub-pp009	1.0	0.0	114.0	nondominant6
sub-pp009	2.0	0.0	305.0	nondominant6
sub-pp009	3.0	0.0	475.0	nondominant6
sub-pp009	4.0	0.0	656.0	nondominant6
sub-pp009	5.0	0.0	836.0	nondominant6
sub-pp009	6.0	0.0	1022.0	nondominant6
sub-pp009	7.0	0.0	1231.0	nondominant6
sub-pp009	8.0	0.0	1442.0	nondominant6
sub-pp009	9.0	0.0	1635.0	nondominant6
sub-pp009	10.0	0.0	1835.0	nondominant6
sub-pp009	11.0	0.0	2012.0	nondominant6
sub-pp009	12.0	0.0	2192.0	nondominant6
sub-pp009	13.0	0.0	2381.0	nondominant6
sub-pp009	14.0	0.0	2571.0	nondominant6
sub-pp009	15.0	0.0	2758.0	nondominant6
sub-pp009	16.0	0.0	2950.0	nondominant6
sub-pp009	17.0	0.0	3157.0	nondominant6
sub-pp009	18.0	0.0	3347.0	nondominant6
sub-pp009	19.0	0.0	3532.0	nondominant6
sub-pp009	20.0	0.0	3711.0	nondominant6
sub-pp009	21.0	0.0	3933.0	nondominant6
sub-pp009	22.0	0.0	4151.0	nondominant6
sub-pp009	23.0	0.0	4352.0	nondominant6
sub-pp009	24.0	0.0	4532.0	nondominant6
sub-pp009	25.0	0.0	4729.0	nondominant6
sub-pp009	26.0	0.0	4903.0	nondominant6
sub-pp009	27.0	0.0	5116.0	nondominant6
sub-pp009	28.0	0.0	5321.0	nondominant6
sub-pp009	29.0	0.0	5528.0	nondominant6
sub-pp009	30.0	0.0	5730.0	nondominant6
sub-pp009	31.0	0.0	5904.0	nondominant6
sub-pp009	32.0	0.0	6129.0	nondominant6
sub-pp009	33.0	0.0	6344.0	nondominant6
sub-pp009	34.0	0.0	6558.0	nondominant6
sub-pp009	35.0	0.0	6789.0	nondominant6
sub-pp009	36.0	0.0	6982.0	nondominant6
sub-pp009	37.0	0.0	7207.0	nondominant6
sub-pp009	38.0	0.0	7392.0	nondominant6
sub-pp009	39.0	0.0	7589.0	nondominant6
sub-pp009	40.0	0.0	7783.0	nondominant6
sub-pp009	41.0	0.0	7996.0	nondominant6
sub-pp009	42.0	0.0	8184.0	nondominant6
sub-pp009	43.0	0.0	8385.0	nondominant6
sub-pp009	44.0	0.0	8604.0	nondominant6
sub-pp009	45.0	0.0	8809.0	nondominant6
sub-pp009	46.0	0.0	9012.0	nondominant6
sub-pp009	47.0	0.0	9265.0	nondominant6
sub-pp009	48.0	0.0	9438.0	nondominant6
sub-pp009	49.0	0.0	9655.0	nondominant6
sub-pp009	50.0	0.0	9841.0	nondominant6
