participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp011	2.0	0.0	313.0	dominant2
sub-pp011	3.0	0.0	449.0	dominant2
sub-pp011	4.0	0.0	574.0	dominant2
sub-pp011	5.0	0.0	691.0	dominant2
sub-pp011	6.0	0.0	853.0	dominant2
sub-pp011	7.0	0.0	969.0	dominant2
sub-pp011	8.0	0.0	1049.0	dominant2
sub-pp011	9.0	0.0	1134.0	dominant2
sub-pp011	10.0	0.0	1224.0	dominant2
sub-pp011	11.0	0.0	1315.0	dominant2
sub-pp011	12.0	0.0	1496.0	dominant2
sub-pp011	13.0	0.0	1579.0	dominant2
sub-pp011	14.0	0.0	1666.0	dominant2
sub-pp011	15.0	0.0	1750.0	dominant2
sub-pp011	16.0	0.0	1840.0	dominant2
sub-pp011	17.0	0.0	1916.0	dominant2
sub-pp011	18.0	0.0	2067.0	dominant2
sub-pp011	19.0	0.0	2144.0	dominant2
sub-pp011	20.0	0.0	2247.0	dominant2
sub-pp011	21.0	0.0	2423.0	dominant2
sub-pp011	22.0	0.0	2505.0	dominant2
sub-pp011	23.0	0.0	2599.0	dominant2
sub-pp011	24.0	0.0	2747.0	dominant2
sub-pp011	25.0	0.0	2915.0	dominant2
sub-pp011	26.0	0.0	3010.0	dominant2
sub-pp011	27.0	0.0	3188.0	dominant2
sub-pp011	28.0	0.0	3382.0	dominant2
sub-pp011	29.0	0.0	3582.0	dominant2
sub-pp011	30.0	0.0	3763.0	dominant2
sub-pp011	31.0	0.0	3915.0	dominant2
sub-pp011	32.0	0.0	3999.0	dominant2
sub-pp011	33.0	0.0	4308.0	dominant2
sub-pp011	34.0	0.0	4447.0	dominant2
sub-pp011	35.0	0.0	4634.0	dominant2
sub-pp011	36.0	0.0	4768.0	dominant2
sub-pp011	37.0	0.0	4924.0	dominant2
sub-pp011	38.0	0.0	5114.0	dominant2
sub-pp011	39.0	0.0	5238.0	dominant2
sub-pp011	40.0	0.0	5407.0	dominant2
sub-pp011	41.0	0.0	5577.0	dominant2
sub-pp011	42.0	0.0	5757.0	dominant2
sub-pp011	43.0	0.0	5884.0	dominant2
sub-pp011	44.0	0.0	6040.0	dominant2
sub-pp011	45.0	0.0	6153.0	dominant2
sub-pp011	46.0	0.0	6330.0	dominant2
sub-pp011	47.0	0.0	6468.0	dominant2
sub-pp011	48.0	0.0	6622.0	dominant2
sub-pp011	49.0	0.0	6782.0	dominant2
sub-pp011	50.0	0.0	6916.0	dominant2
sub-pp011	51.0	0.0	7080.0	dominant2
sub-pp011	52.0	0.0	7230.0	dominant2
sub-pp011	53.0	0.0	7384.0	dominant2
sub-pp011	54.0	0.0	7507.0	dominant2
sub-pp011	55.0	0.0	7593.0	dominant2
sub-pp011	56.0	0.0	7798.0	dominant2
sub-pp011	57.0	0.0	7959.0	dominant2
sub-pp011	58.0	0.0	8108.0	dominant2
sub-pp011	59.0	0.0	8247.0	dominant2
sub-pp011	60.0	0.0	8398.0	dominant2
sub-pp011	61.0	0.0	8545.0	dominant2
sub-pp011	62.0	0.0	8692.0	dominant2
sub-pp011	63.0	0.0	8833.0	dominant2
sub-pp011	64.0	0.0	8966.0	dominant2
sub-pp011	65.0	0.0	9091.0	dominant2
sub-pp011	66.0	0.0	9245.0	dominant2
sub-pp011	67.0	0.0	9408.0	dominant2
sub-pp011	68.0	0.0	9552.0	dominant2
sub-pp011	69.0	0.0	9745.0	dominant2
sub-pp011	70.0	0.0	9859.0	dominant2
sub-pp011	1.0	0.0	176.0	dominant3
sub-pp011	2.0	0.0	313.0	dominant3
sub-pp011	3.0	0.0	443.0	dominant3
sub-pp011	4.0	0.0	549.0	dominant3
sub-pp011	5.0	0.0	729.0	dominant3
sub-pp011	6.0	0.0	848.0	dominant3
sub-pp011	7.0	0.0	899.0	dominant3
sub-pp011	8.0	0.0	1062.0	dominant3
sub-pp011	9.0	0.0	1174.0	dominant3
sub-pp011	10.0	0.0	1225.0	dominant3
sub-pp011	11.0	0.0	1321.0	dominant3
sub-pp011	12.0	0.0	1408.0	dominant3
sub-pp011	13.0	0.0	1557.0	dominant3
sub-pp011	14.0	0.0	1746.0	dominant3
sub-pp011	15.0	0.0	1828.0	dominant3
sub-pp011	16.0	0.0	1923.0	dominant3
sub-pp011	17.0	0.0	1998.0	dominant3
sub-pp011	18.0	0.0	2092.0	dominant3
sub-pp011	19.0	0.0	2266.0	dominant3
sub-pp011	20.0	0.0	2425.0	dominant3
sub-pp011	21.0	0.0	2608.0	dominant3
sub-pp011	22.0	0.0	2767.0	dominant3
sub-pp011	23.0	0.0	2923.0	dominant3
sub-pp011	24.0	0.0	3053.0	dominant3
sub-pp011	25.0	0.0	3221.0	dominant3
sub-pp011	26.0	0.0	3391.0	dominant3
sub-pp011	27.0	0.0	3545.0	dominant3
sub-pp011	28.0	0.0	3654.0	dominant3
sub-pp011	29.0	0.0	3776.0	dominant3
sub-pp011	30.0	0.0	4002.0	dominant3
sub-pp011	31.0	0.0	4203.0	dominant3
sub-pp011	32.0	0.0	4292.0	dominant3
sub-pp011	33.0	0.0	4401.0	dominant3
sub-pp011	34.0	0.0	4466.0	dominant3
sub-pp011	35.0	0.0	4595.0	dominant3
sub-pp011	36.0	0.0	4759.0	dominant3
sub-pp011	37.0	0.0	4911.0	dominant3
sub-pp011	38.0	0.0	5183.0	dominant3
sub-pp011	39.0	0.0	5301.0	dominant3
sub-pp011	40.0	0.0	5380.0	dominant3
sub-pp011	41.0	0.0	5472.0	dominant3
sub-pp011	42.0	0.0	5663.0	dominant3
sub-pp011	43.0	0.0	5830.0	dominant3
sub-pp011	44.0	0.0	5969.0	dominant3
sub-pp011	45.0	0.0	6099.0	dominant3
sub-pp011	46.0	0.0	6247.0	dominant3
sub-pp011	47.0	0.0	6349.0	dominant3
sub-pp011	48.0	0.0	6448.0	dominant3
sub-pp011	49.0	0.0	6544.0	dominant3
sub-pp011	50.0	0.0	6622.0	dominant3
sub-pp011	51.0	0.0	6718.0	dominant3
sub-pp011	52.0	0.0	7085.0	dominant3
sub-pp011	53.0	0.0	7192.0	dominant3
sub-pp011	54.0	0.0	7277.0	dominant3
sub-pp011	55.0	0.0	7358.0	dominant3
sub-pp011	56.0	0.0	7487.0	dominant3
sub-pp011	57.0	0.0	7641.0	dominant3
sub-pp011	58.0	0.0	7731.0	dominant3
sub-pp011	59.0	0.0	7817.0	dominant3
sub-pp011	60.0	0.0	7928.0	dominant3
sub-pp011	61.0	0.0	8119.0	dominant3
sub-pp011	62.0	0.0	8274.0	dominant3
sub-pp011	63.0	0.0	8452.0	dominant3
sub-pp011	64.0	0.0	8583.0	dominant3
sub-pp011	65.0	0.0	8753.0	dominant3
sub-pp011	66.0	0.0	8900.0	dominant3
sub-pp011	67.0	0.0	9070.0	dominant3
sub-pp011	68.0	0.0	9121.0	dominant3
sub-pp011	69.0	0.0	9223.0	dominant3
sub-pp011	70.0	0.0	9384.0	dominant3
sub-pp011	71.0	0.0	9520.0	dominant3
sub-pp011	72.0	0.0	9710.0	dominant3
sub-pp011	73.0	0.0	9864.0	dominant3
sub-pp011	1.0	0.0	86.0	dominant4
sub-pp011	2.0	0.0	243.0	dominant4
sub-pp011	3.0	0.0	383.0	dominant4
sub-pp011	4.0	0.0	505.0	dominant4
sub-pp011	5.0	0.0	633.0	dominant4
sub-pp011	6.0	0.0	866.0	dominant4
sub-pp011	7.0	0.0	993.0	dominant4
sub-pp011	8.0	0.0	1103.0	dominant4
sub-pp011	9.0	0.0	1229.0	dominant4
sub-pp011	10.0	0.0	1357.0	dominant4
sub-pp011	11.0	0.0	1471.0	dominant4
sub-pp011	12.0	0.0	1593.0	dominant4
sub-pp011	13.0	0.0	1698.0	dominant4
sub-pp011	14.0	0.0	1844.0	dominant4
sub-pp011	15.0	0.0	1926.0	dominant4
sub-pp011	16.0	0.0	2036.0	dominant4
sub-pp011	17.0	0.0	2214.0	dominant4
sub-pp011	18.0	0.0	2367.0	dominant4
sub-pp011	19.0	0.0	2442.0	dominant4
sub-pp011	20.0	0.0	2531.0	dominant4
sub-pp011	21.0	0.0	2661.0	dominant4
sub-pp011	22.0	0.0	2800.0	dominant4
sub-pp011	23.0	0.0	2996.0	dominant4
sub-pp011	24.0	0.0	3050.0	dominant4
sub-pp011	25.0	0.0	3169.0	dominant4
sub-pp011	26.0	0.0	3280.0	dominant4
sub-pp011	27.0	0.0	3382.0	dominant4
sub-pp011	28.0	0.0	3559.0	dominant4
sub-pp011	29.0	0.0	3693.0	dominant4
sub-pp011	30.0	0.0	3825.0	dominant4
sub-pp011	31.0	0.0	3960.0	dominant4
sub-pp011	32.0	0.0	4104.0	dominant4
sub-pp011	33.0	0.0	4240.0	dominant4
sub-pp011	34.0	0.0	4390.0	dominant4
sub-pp011	35.0	0.0	4516.0	dominant4
sub-pp011	36.0	0.0	4631.0	dominant4
sub-pp011	37.0	0.0	4804.0	dominant4
sub-pp011	38.0	0.0	4943.0	dominant4
sub-pp011	39.0	0.0	5100.0	dominant4
sub-pp011	40.0	0.0	5238.0	dominant4
sub-pp011	41.0	0.0	5391.0	dominant4
sub-pp011	42.0	0.0	5528.0	dominant4
sub-pp011	43.0	0.0	5654.0	dominant4
sub-pp011	44.0	0.0	5800.0	dominant4
sub-pp011	45.0	0.0	5915.0	dominant4
sub-pp011	46.0	0.0	5998.0	dominant4
sub-pp011	47.0	0.0	6084.0	dominant4
sub-pp011	48.0	0.0	6173.0	dominant4
sub-pp011	49.0	0.0	6280.0	dominant4
sub-pp011	50.0	0.0	6363.0	dominant4
sub-pp011	51.0	0.0	6489.0	dominant4
sub-pp011	52.0	0.0	6646.0	dominant4
sub-pp011	53.0	0.0	6806.0	dominant4
sub-pp011	54.0	0.0	6957.0	dominant4
sub-pp011	55.0	0.0	7047.0	dominant4
sub-pp011	56.0	0.0	7164.0	dominant4
sub-pp011	57.0	0.0	7235.0	dominant4
sub-pp011	58.0	0.0	7313.0	dominant4
sub-pp011	59.0	0.0	7458.0	dominant4
sub-pp011	60.0	0.0	7621.0	dominant4
sub-pp011	61.0	0.0	7771.0	dominant4
sub-pp011	62.0	0.0	7915.0	dominant4
sub-pp011	63.0	0.0	8190.0	dominant4
sub-pp011	64.0	0.0	8400.0	dominant4
sub-pp011	65.0	0.0	8539.0	dominant4
sub-pp011	66.0	0.0	8707.0	dominant4
sub-pp011	67.0	0.0	8833.0	dominant4
sub-pp011	68.0	0.0	9004.0	dominant4
sub-pp011	69.0	0.0	9294.0	dominant4
sub-pp011	70.0	0.0	9407.0	dominant4
sub-pp011	71.0	0.0	9619.0	dominant4
sub-pp011	72.0	0.0	9785.0	dominant4
sub-pp011	73.0	0.0	9917.0	dominant4
sub-pp011	1.0	0.0	35.0	dominant5
sub-pp011	2.0	0.0	172.0	dominant5
sub-pp011	3.0	0.0	333.0	dominant5
sub-pp011	4.0	0.0	461.0	dominant5
sub-pp011	5.0	0.0	596.0	dominant5
sub-pp011	6.0	0.0	720.0	dominant5
sub-pp011	7.0	0.0	844.0	dominant5
sub-pp011	8.0	0.0	921.0	dominant5
sub-pp011	9.0	0.0	1009.0	dominant5
sub-pp011	10.0	0.0	1131.0	dominant5
sub-pp011	11.0	0.0	1288.0	dominant5
sub-pp011	12.0	0.0	1434.0	dominant5
sub-pp011	13.0	0.0	1593.0	dominant5
sub-pp011	14.0	0.0	1729.0	dominant5
sub-pp011	15.0	0.0	1835.0	dominant5
sub-pp011	16.0	0.0	1989.0	dominant5
sub-pp011	17.0	0.0	2094.0	dominant5
sub-pp011	18.0	0.0	2264.0	dominant5
sub-pp011	19.0	0.0	2372.0	dominant5
sub-pp011	20.0	0.0	2447.0	dominant5
sub-pp011	21.0	0.0	2541.0	dominant5
sub-pp011	22.0	0.0	2650.0	dominant5
sub-pp011	23.0	0.0	2737.0	dominant5
sub-pp011	24.0	0.0	2808.0	dominant5
sub-pp011	25.0	0.0	2907.0	dominant5
sub-pp011	26.0	0.0	3080.0	dominant5
sub-pp011	27.0	0.0	3173.0	dominant5
sub-pp011	28.0	0.0	3259.0	dominant5
sub-pp011	29.0	0.0	3345.0	dominant5
sub-pp011	30.0	0.0	3439.0	dominant5
sub-pp011	31.0	0.0	3517.0	dominant5
sub-pp011	32.0	0.0	3611.0	dominant5
sub-pp011	33.0	0.0	3695.0	dominant5
sub-pp011	34.0	0.0	3778.0	dominant5
sub-pp011	35.0	0.0	3875.0	dominant5
sub-pp011	36.0	0.0	3967.0	dominant5
sub-pp011	37.0	0.0	4061.0	dominant5
sub-pp011	38.0	0.0	4228.0	dominant5
sub-pp011	39.0	0.0	4303.0	dominant5
sub-pp011	40.0	0.0	4383.0	dominant5
sub-pp011	41.0	0.0	4481.0	dominant5
sub-pp011	42.0	0.0	4577.0	dominant5
sub-pp011	43.0	0.0	4760.0	dominant5
sub-pp011	44.0	0.0	4868.0	dominant5
sub-pp011	45.0	0.0	5016.0	dominant5
sub-pp011	46.0	0.0	5174.0	dominant5
sub-pp011	47.0	0.0	5366.0	dominant5
sub-pp011	48.0	0.0	5479.0	dominant5
sub-pp011	49.0	0.0	5587.0	dominant5
sub-pp011	50.0	0.0	5648.0	dominant5
sub-pp011	51.0	0.0	5788.0	dominant5
sub-pp011	52.0	0.0	5901.0	dominant5
sub-pp011	53.0	0.0	6137.0	dominant5
sub-pp011	54.0	0.0	6280.0	dominant5
sub-pp011	55.0	0.0	6449.0	dominant5
sub-pp011	56.0	0.0	6635.0	dominant5
sub-pp011	57.0	0.0	6708.0	dominant5
sub-pp011	58.0	0.0	6806.0	dominant5
sub-pp011	59.0	0.0	6898.0	dominant5
sub-pp011	60.0	0.0	6984.0	dominant5
sub-pp011	61.0	0.0	7070.0	dominant5
sub-pp011	62.0	0.0	7179.0	dominant5
sub-pp011	63.0	0.0	7267.0	dominant5
sub-pp011	64.0	0.0	7355.0	dominant5
sub-pp011	65.0	0.0	7452.0	dominant5
sub-pp011	66.0	0.0	7552.0	dominant5
sub-pp011	67.0	0.0	7647.0	dominant5
sub-pp011	68.0	0.0	7726.0	dominant5
sub-pp011	69.0	0.0	7831.0	dominant5
sub-pp011	70.0	0.0	8008.0	dominant5
sub-pp011	71.0	0.0	8163.0	dominant5
sub-pp011	72.0	0.0	8276.0	dominant5
sub-pp011	73.0	0.0	8447.0	dominant5
sub-pp011	74.0	0.0	8591.0	dominant5
sub-pp011	75.0	0.0	8669.0	dominant5
sub-pp011	76.0	0.0	8772.0	dominant5
sub-pp011	77.0	0.0	8856.0	dominant5
sub-pp011	78.0	0.0	8941.0	dominant5
sub-pp011	79.0	0.0	9201.0	dominant5
sub-pp011	80.0	0.0	9394.0	dominant5
sub-pp011	81.0	0.0	9556.0	dominant5
sub-pp011	82.0	0.0	9682.0	dominant5
sub-pp011	83.0	0.0	9838.0	dominant5
sub-pp011	84.0	0.0	9966.0	dominant5
sub-pp011	1.0	0.0	194.0	nondominant1
sub-pp011	2.0	0.0	306.0	nondominant1
sub-pp011	3.0	0.0	434.0	nondominant1
sub-pp011	4.0	0.0	570.0	nondominant1
sub-pp011	5.0	0.0	679.0	nondominant1
sub-pp011	6.0	0.0	805.0	nondominant1
sub-pp011	7.0	0.0	933.0	nondominant1
sub-pp011	8.0	0.0	1066.0	nondominant1
sub-pp011	9.0	0.0	1182.0	nondominant1
sub-pp011	10.0	0.0	1304.0	nondominant1
sub-pp011	11.0	0.0	1438.0	nondominant1
sub-pp011	12.0	0.0	1564.0	nondominant1
sub-pp011	13.0	0.0	1695.0	nondominant1
sub-pp011	14.0	0.0	1826.0	nondominant1
sub-pp011	15.0	0.0	1973.0	nondominant1
sub-pp011	16.0	0.0	2106.0	nondominant1
sub-pp011	17.0	0.0	2230.0	nondominant1
sub-pp011	18.0	0.0	2366.0	nondominant1
sub-pp011	19.0	0.0	2506.0	nondominant1
sub-pp011	20.0	0.0	2637.0	nondominant1
sub-pp011	21.0	0.0	2772.0	nondominant1
sub-pp011	22.0	0.0	2899.0	nondominant1
sub-pp011	23.0	0.0	3031.0	nondominant1
sub-pp011	24.0	0.0	3170.0	nondominant1
sub-pp011	25.0	0.0	3328.0	nondominant1
sub-pp011	26.0	0.0	3471.0	nondominant1
sub-pp011	27.0	0.0	3632.0	nondominant1
sub-pp011	28.0	0.0	3789.0	nondominant1
sub-pp011	29.0	0.0	3937.0	nondominant1
sub-pp011	30.0	0.0	4090.0	nondominant1
sub-pp011	31.0	0.0	4255.0	nondominant1
sub-pp011	32.0	0.0	4412.0	nondominant1
sub-pp011	33.0	0.0	4545.0	nondominant1
sub-pp011	34.0	0.0	4694.0	nondominant1
sub-pp011	35.0	0.0	4846.0	nondominant1
sub-pp011	36.0	0.0	4979.0	nondominant1
sub-pp011	37.0	0.0	5123.0	nondominant1
sub-pp011	38.0	0.0	5248.0	nondominant1
sub-pp011	39.0	0.0	5409.0	nondominant1
sub-pp011	40.0	0.0	5551.0	nondominant1
sub-pp011	41.0	0.0	5711.0	nondominant1
sub-pp011	42.0	0.0	5876.0	nondominant1
sub-pp011	43.0	0.0	6049.0	nondominant1
sub-pp011	44.0	0.0	6191.0	nondominant1
sub-pp011	45.0	0.0	6348.0	nondominant1
sub-pp011	46.0	0.0	6513.0	nondominant1
sub-pp011	47.0	0.0	6656.0	nondominant1
sub-pp011	48.0	0.0	6807.0	nondominant1
sub-pp011	49.0	0.0	6962.0	nondominant1
sub-pp011	50.0	0.0	7114.0	nondominant1
sub-pp011	51.0	0.0	7264.0	nondominant1
sub-pp011	52.0	0.0	7413.0	nondominant1
sub-pp011	53.0	0.0	7556.0	nondominant1
sub-pp011	54.0	0.0	7698.0	nondominant1
sub-pp011	55.0	0.0	7837.0	nondominant1
sub-pp011	56.0	0.0	8107.0	nondominant1
sub-pp011	57.0	0.0	8263.0	nondominant1
sub-pp011	58.0	0.0	8408.0	nondominant1
sub-pp011	59.0	0.0	8554.0	nondominant1
sub-pp011	60.0	0.0	8694.0	nondominant1
sub-pp011	61.0	0.0	8865.0	nondominant1
sub-pp011	62.0	0.0	9021.0	nondominant1
sub-pp011	63.0	0.0	9192.0	nondominant1
sub-pp011	64.0	0.0	9339.0	nondominant1
sub-pp011	65.0	0.0	9546.0	nondominant1
sub-pp011	66.0	0.0	9735.0	nondominant1
sub-pp011	67.0	0.0	9885.0	nondominant1
sub-pp011	1.0	0.0	136.0	nondominant2
sub-pp011	2.0	0.0	261.0	nondominant2
sub-pp011	3.0	0.0	429.0	nondominant2
sub-pp011	4.0	0.0	582.0	nondominant2
sub-pp011	5.0	0.0	731.0	nondominant2
sub-pp011	6.0	0.0	867.0	nondominant2
sub-pp011	7.0	0.0	999.0	nondominant2
sub-pp011	8.0	0.0	1144.0	nondominant2
sub-pp011	9.0	0.0	1292.0	nondominant2
sub-pp011	10.0	0.0	1428.0	nondominant2
sub-pp011	11.0	0.0	1601.0	nondominant2
sub-pp011	12.0	0.0	1747.0	nondominant2
sub-pp011	13.0	0.0	2077.0	nondominant2
sub-pp011	14.0	0.0	2215.0	nondominant2
sub-pp011	15.0	0.0	2358.0	nondominant2
sub-pp011	16.0	0.0	2504.0	nondominant2
sub-pp011	17.0	0.0	2649.0	nondominant2
sub-pp011	18.0	0.0	2795.0	nondominant2
sub-pp011	19.0	0.0	2929.0	nondominant2
sub-pp011	20.0	0.0	3075.0	nondominant2
sub-pp011	21.0	0.0	3239.0	nondominant2
sub-pp011	22.0	0.0	3405.0	nondominant2
sub-pp011	23.0	0.0	3558.0	nondominant2
sub-pp011	24.0	0.0	3709.0	nondominant2
sub-pp011	25.0	0.0	3866.0	nondominant2
sub-pp011	26.0	0.0	4023.0	nondominant2
sub-pp011	27.0	0.0	4173.0	nondominant2
sub-pp011	28.0	0.0	4309.0	nondominant2
sub-pp011	29.0	0.0	4450.0	nondominant2
sub-pp011	30.0	0.0	4601.0	nondominant2
sub-pp011	31.0	0.0	4755.0	nondominant2
sub-pp011	32.0	0.0	4922.0	nondominant2
sub-pp011	33.0	0.0	5096.0	nondominant2
sub-pp011	34.0	0.0	5253.0	nondominant2
sub-pp011	35.0	0.0	5565.0	nondominant2
sub-pp011	36.0	0.0	5738.0	nondominant2
sub-pp011	37.0	0.0	5902.0	nondominant2
sub-pp011	38.0	0.0	6099.0	nondominant2
sub-pp011	39.0	0.0	6231.0	nondominant2
sub-pp011	40.0	0.0	6395.0	nondominant2
sub-pp011	41.0	0.0	6558.0	nondominant2
sub-pp011	42.0	0.0	6718.0	nondominant2
sub-pp011	43.0	0.0	6873.0	nondominant2
sub-pp011	44.0	0.0	7044.0	nondominant2
sub-pp011	45.0	0.0	7196.0	nondominant2
sub-pp011	46.0	0.0	7369.0	nondominant2
sub-pp011	47.0	0.0	7530.0	nondominant2
sub-pp011	48.0	0.0	7711.0	nondominant2
sub-pp011	49.0	0.0	7889.0	nondominant2
sub-pp011	50.0	0.0	8067.0	nondominant2
sub-pp011	51.0	0.0	8216.0	nondominant2
sub-pp011	52.0	0.0	8497.0	nondominant2
sub-pp011	53.0	0.0	8665.0	nondominant2
sub-pp011	54.0	0.0	8821.0	nondominant2
sub-pp011	55.0	0.0	8992.0	nondominant2
sub-pp011	56.0	0.0	9148.0	nondominant2
sub-pp011	57.0	0.0	9320.0	nondominant2
sub-pp011	58.0	0.0	9483.0	nondominant2
sub-pp011	59.0	0.0	9648.0	nondominant2
sub-pp011	60.0	0.0	9803.0	nondominant2
sub-pp011	61.0	0.0	9968.0	nondominant2
sub-pp011	1.0	0.0	434.0	nondominant3
sub-pp011	2.0	0.0	587.0	nondominant3
sub-pp011	3.0	0.0	734.0	nondominant3
sub-pp011	4.0	0.0	876.0	nondominant3
sub-pp011	5.0	0.0	1030.0	nondominant3
sub-pp011	6.0	0.0	1174.0	nondominant3
sub-pp011	7.0	0.0	1340.0	nondominant3
sub-pp011	8.0	0.0	1491.0	nondominant3
sub-pp011	9.0	0.0	1642.0	nondominant3
sub-pp011	10.0	0.0	1797.0	nondominant3
sub-pp011	11.0	0.0	1933.0	nondominant3
sub-pp011	12.0	0.0	2076.0	nondominant3
sub-pp011	13.0	0.0	2226.0	nondominant3
sub-pp011	14.0	0.0	2372.0	nondominant3
sub-pp011	15.0	0.0	2515.0	nondominant3
sub-pp011	16.0	0.0	2666.0	nondominant3
sub-pp011	17.0	0.0	2806.0	nondominant3
sub-pp011	18.0	0.0	2964.0	nondominant3
sub-pp011	19.0	0.0	3104.0	nondominant3
sub-pp011	20.0	0.0	3254.0	nondominant3
sub-pp011	21.0	0.0	3413.0	nondominant3
sub-pp011	22.0	0.0	3558.0	nondominant3
sub-pp011	23.0	0.0	3716.0	nondominant3
sub-pp011	24.0	0.0	3893.0	nondominant3
sub-pp011	25.0	0.0	4037.0	nondominant3
sub-pp011	26.0	0.0	4188.0	nondominant3
sub-pp011	27.0	0.0	4335.0	nondominant3
sub-pp011	28.0	0.0	4485.0	nondominant3
sub-pp011	29.0	0.0	4627.0	nondominant3
sub-pp011	30.0	0.0	4792.0	nondominant3
sub-pp011	31.0	0.0	4936.0	nondominant3
sub-pp011	32.0	0.0	5073.0	nondominant3
sub-pp011	33.0	0.0	5231.0	nondominant3
sub-pp011	34.0	0.0	5388.0	nondominant3
sub-pp011	35.0	0.0	5557.0	nondominant3
sub-pp011	36.0	0.0	5728.0	nondominant3
sub-pp011	37.0	0.0	5899.0	nondominant3
sub-pp011	38.0	0.0	6073.0	nondominant3
sub-pp011	39.0	0.0	6237.0	nondominant3
sub-pp011	40.0	0.0	6400.0	nondominant3
sub-pp011	41.0	0.0	6577.0	nondominant3
sub-pp011	42.0	0.0	6737.0	nondominant3
sub-pp011	43.0	0.0	6899.0	nondominant3
sub-pp011	44.0	0.0	7053.0	nondominant3
sub-pp011	45.0	0.0	7211.0	nondominant3
sub-pp011	46.0	0.0	7370.0	nondominant3
sub-pp011	47.0	0.0	7546.0	nondominant3
