participant_id	finger-tapping_taps	finger-tapping_corr	finger-tapping_RT	trial_type
sub-pp010	43.0	0.0	5414.0	dominant1
sub-pp010	44.0	0.0	5489.0	dominant1
sub-pp010	45.0	0.0	5599.0	dominant1
sub-pp010	46.0	0.0	5724.0	dominant1
sub-pp010	47.0	0.0	5988.0	dominant1
sub-pp010	48.0	0.0	6106.0	dominant1
sub-pp010	49.0	0.0	6245.0	dominant1
sub-pp010	50.0	0.0	6406.0	dominant1
sub-pp010	51.0	0.0	6478.0	dominant1
sub-pp010	52.0	0.0	6607.0	dominant1
sub-pp010	53.0	0.0	6719.0	dominant1
sub-pp010	54.0	0.0	6878.0	dominant1
sub-pp010	55.0	0.0	6986.0	dominant1
sub-pp010	56.0	0.0	7057.0	dominant1
sub-pp010	57.0	0.0	7132.0	dominant1
sub-pp010	58.0	0.0	7206.0	dominant1
sub-pp010	59.0	0.0	7325.0	dominant1
sub-pp010	60.0	0.0	7449.0	dominant1
sub-pp010	61.0	0.0	7547.0	dominant1
sub-pp010	62.0	0.0	7688.0	dominant1
sub-pp010	63.0	0.0	7837.0	dominant1
sub-pp010	64.0	0.0	7971.0	dominant1
sub-pp010	65.0	0.0	8148.0	dominant1
sub-pp010	66.0	0.0	8248.0	dominant1
sub-pp010	67.0	0.0	8335.0	dominant1
sub-pp010	68.0	0.0	8429.0	dominant1
sub-pp010	69.0	0.0	8586.0	dominant1
sub-pp010	70.0	0.0	8711.0	dominant1
sub-pp010	71.0	0.0	8886.0	dominant1
sub-pp010	72.0	0.0	8973.0	dominant1
sub-pp010	73.0	0.0	9121.0	dominant1
sub-pp010	74.0	0.0	9219.0	dominant1
sub-pp010	75.0	0.0	9375.0	dominant1
sub-pp010	76.0	0.0	9495.0	dominant1
sub-pp010	77.0	0.0	9590.0	dominant1
sub-pp010	78.0	0.0	9699.0	dominant1
sub-pp010	79.0	0.0	9855.0	dominant1
sub-pp010	80.0	0.0	9986.0	dominant1
sub-pp010	1.0	0.0	226.0	dominant2
sub-pp010	2.0	0.0	321.0	dominant2
sub-pp010	3.0	0.0	475.0	dominant2
sub-pp010	4.0	0.0	624.0	dominant2
sub-pp010	5.0	0.0	845.0	dominant2
sub-pp010	6.0	0.0	949.0	dominant2
sub-pp010	7.0	0.0	1075.0	dominant2
sub-pp010	8.0	0.0	1170.0	dominant2
sub-pp010	9.0	0.0	1281.0	dominant2
sub-pp010	10.0	0.0	1518.0	dominant2
sub-pp010	11.0	0.0	1730.0	dominant2
sub-pp010	12.0	0.0	1886.0	dominant2
sub-pp010	13.0	0.0	1989.0	dominant2
sub-pp010	14.0	0.0	2164.0	dominant2
sub-pp010	15.0	0.0	2311.0	dominant2
sub-pp010	16.0	0.0	2404.0	dominant2
sub-pp010	17.0	0.0	2478.0	dominant2
sub-pp010	18.0	0.0	2816.0	dominant2
sub-pp010	19.0	0.0	2934.0	dominant2
sub-pp010	20.0	0.0	3073.0	dominant2
sub-pp010	21.0	0.0	3296.0	dominant2
sub-pp010	22.0	0.0	3396.0	dominant2
sub-pp010	23.0	0.0	3529.0	dominant2
sub-pp010	24.0	0.0	3652.0	dominant2
sub-pp010	25.0	0.0	3802.0	dominant2
sub-pp010	26.0	0.0	3928.0	dominant2
sub-pp010	27.0	0.0	4120.0	dominant2
sub-pp010	28.0	0.0	4272.0	dominant2
sub-pp010	29.0	0.0	4370.0	dominant2
sub-pp010	30.0	0.0	4617.0	dominant2
sub-pp010	31.0	0.0	4718.0	dominant2
sub-pp010	32.0	0.0	4897.0	dominant2
sub-pp010	33.0	0.0	5008.0	dominant2
sub-pp010	34.0	0.0	5113.0	dominant2
sub-pp010	35.0	0.0	5223.0	dominant2
sub-pp010	36.0	0.0	5317.0	dominant2
sub-pp010	37.0	0.0	5385.0	dominant2
sub-pp010	38.0	0.0	5547.0	dominant2
sub-pp010	39.0	0.0	5605.0	dominant2
sub-pp010	40.0	0.0	5656.0	dominant2
sub-pp010	41.0	0.0	5858.0	dominant2
sub-pp010	42.0	0.0	5967.0	dominant2
sub-pp010	43.0	0.0	6140.0	dominant2
sub-pp010	44.0	0.0	6300.0	dominant2
sub-pp010	45.0	0.0	6619.0	dominant2
sub-pp010	46.0	0.0	6775.0	dominant2
sub-pp010	47.0	0.0	6953.0	dominant2
sub-pp010	48.0	0.0	7127.0	dominant2
sub-pp010	49.0	0.0	7224.0	dominant2
sub-pp010	50.0	0.0	7302.0	dominant2
sub-pp010	51.0	0.0	7403.0	dominant2
sub-pp010	52.0	0.0	7541.0	dominant2
sub-pp010	53.0	0.0	7683.0	dominant2
sub-pp010	54.0	0.0	7838.0	dominant2
sub-pp010	55.0	0.0	7944.0	dominant2
sub-pp010	56.0	0.0	8098.0	dominant2
sub-pp010	57.0	0.0	8226.0	dominant2
sub-pp010	58.0	0.0	8368.0	dominant2
sub-pp010	59.0	0.0	8514.0	dominant2
sub-pp010	60.0	0.0	8689.0	dominant2
sub-pp010	61.0	0.0	9082.0	dominant2
sub-pp010	62.0	0.0	9233.0	dominant2
sub-pp010	63.0	0.0	9378.0	dominant2
sub-pp010	64.0	0.0	9522.0	dominant2
sub-pp010	65.0	0.0	9660.0	dominant2
sub-pp010	66.0	0.0	9802.0	dominant2
sub-pp010	67.0	0.0	9932.0	dominant2
sub-pp010	1.0	0.0	226.0	dominant3
sub-pp010	2.0	0.0	336.0	dominant3
sub-pp010	3.0	0.0	479.0	dominant3
sub-pp010	4.0	0.0	636.0	dominant3
sub-pp010	5.0	0.0	734.0	dominant3
sub-pp010	6.0	0.0	886.0	dominant3
sub-pp010	7.0	0.0	1140.0	dominant3
sub-pp010	8.0	0.0	1278.0	dominant3
sub-pp010	9.0	0.0	1387.0	dominant3
sub-pp010	10.0	0.0	1538.0	dominant3
sub-pp010	11.0	0.0	1626.0	dominant3
sub-pp010	12.0	0.0	1795.0	dominant3
sub-pp010	13.0	0.0	1938.0	dominant3
sub-pp010	14.0	0.0	2039.0	dominant3
sub-pp010	15.0	0.0	2195.0	dominant3
sub-pp010	16.0	0.0	2314.0	dominant3
sub-pp010	17.0	0.0	2452.0	dominant3
sub-pp010	18.0	0.0	2601.0	dominant3
sub-pp010	19.0	0.0	2776.0	dominant3
sub-pp010	20.0	0.0	3014.0	dominant3
sub-pp010	21.0	0.0	3112.0	dominant3
sub-pp010	22.0	0.0	3222.0	dominant3
sub-pp010	23.0	0.0	3377.0	dominant3
sub-pp010	24.0	0.0	3615.0	dominant3
sub-pp010	25.0	0.0	3941.0	dominant3
sub-pp010	26.0	0.0	4093.0	dominant3
sub-pp010	27.0	0.0	4345.0	dominant3
sub-pp010	28.0	0.0	4406.0	dominant3
sub-pp010	29.0	0.0	4508.0	dominant3
sub-pp010	30.0	0.0	4616.0	dominant3
sub-pp010	31.0	0.0	4865.0	dominant3
sub-pp010	32.0	0.0	4965.0	dominant3
sub-pp010	33.0	0.0	5075.0	dominant3
sub-pp010	34.0	0.0	5191.0	dominant3
sub-pp010	35.0	0.0	5411.0	dominant3
sub-pp010	36.0	0.0	5579.0	dominant3
sub-pp010	37.0	0.0	5699.0	dominant3
sub-pp010	38.0	0.0	5823.0	dominant3
sub-pp010	39.0	0.0	5975.0	dominant3
sub-pp010	40.0	0.0	6078.0	dominant3
sub-pp010	41.0	0.0	6203.0	dominant3
sub-pp010	42.0	0.0	6390.0	dominant3
sub-pp010	43.0	0.0	6498.0	dominant3
sub-pp010	44.0	0.0	6627.0	dominant3
sub-pp010	45.0	0.0	6779.0	dominant3
sub-pp010	46.0	0.0	6892.0	dominant3
sub-pp010	47.0	0.0	7038.0	dominant3
sub-pp010	48.0	0.0	7168.0	dominant3
sub-pp010	49.0	0.0	7291.0	dominant3
sub-pp010	50.0	0.0	7396.0	dominant3
sub-pp010	51.0	0.0	7531.0	dominant3
sub-pp010	52.0	0.0	7693.0	dominant3
sub-pp010	53.0	0.0	7812.0	dominant3
sub-pp010	54.0	0.0	7951.0	dominant3
sub-pp010	55.0	0.0	8078.0	dominant3
sub-pp010	56.0	0.0	8227.0	dominant3
sub-pp010	57.0	0.0	8367.0	dominant3
sub-pp010	58.0	0.0	8518.0	dominant3
sub-pp010	59.0	0.0	8661.0	dominant3
sub-pp010	60.0	0.0	8788.0	dominant3
sub-pp010	61.0	0.0	8943.0	dominant3
sub-pp010	62.0	0.0	9068.0	dominant3
sub-pp010	63.0	0.0	9184.0	dominant3
sub-pp010	64.0	0.0	9303.0	dominant3
sub-pp010	65.0	0.0	9432.0	dominant3
sub-pp010	66.0	0.0	9572.0	dominant3
sub-pp010	67.0	0.0	9692.0	dominant3
sub-pp010	68.0	0.0	9799.0	dominant3
sub-pp010	69.0	0.0	9984.0	dominant3
sub-pp010	1.0	0.0	280.0	dominant4
sub-pp010	2.0	0.0	403.0	dominant4
sub-pp010	3.0	0.0	669.0	dominant4
sub-pp010	4.0	0.0	796.0	dominant4
sub-pp010	5.0	0.0	910.0	dominant4
sub-pp010	6.0	0.0	1015.0	dominant4
sub-pp010	7.0	0.0	1159.0	dominant4
sub-pp010	8.0	0.0	1433.0	dominant4
sub-pp010	9.0	0.0	1564.0	dominant4
sub-pp010	10.0	0.0	1705.0	dominant4
sub-pp010	11.0	0.0	1873.0	dominant4
sub-pp010	12.0	0.0	1931.0	dominant4
sub-pp010	13.0	0.0	2104.0	dominant4
sub-pp010	14.0	0.0	2181.0	dominant4
sub-pp010	15.0	0.0	2281.0	dominant4
sub-pp010	16.0	0.0	2534.0	dominant4
sub-pp010	17.0	0.0	2663.0	dominant4
sub-pp010	18.0	0.0	2781.0	dominant4
sub-pp010	19.0	0.0	2915.0	dominant4
sub-pp010	20.0	0.0	3024.0	dominant4
sub-pp010	21.0	0.0	3109.0	dominant4
sub-pp010	22.0	0.0	3183.0	dominant4
sub-pp010	23.0	0.0	3271.0	dominant4
sub-pp010	24.0	0.0	3366.0	dominant4
sub-pp010	25.0	0.0	3543.0	dominant4
sub-pp010	26.0	0.0	3671.0	dominant4
sub-pp010	27.0	0.0	3784.0	dominant4
sub-pp010	28.0	0.0	3942.0	dominant4
sub-pp010	29.0	0.0	4009.0	dominant4
sub-pp010	30.0	0.0	4103.0	dominant4
sub-pp010	31.0	0.0	4201.0	dominant4
sub-pp010	32.0	0.0	4371.0	dominant4
sub-pp010	33.0	0.0	4466.0	dominant4
sub-pp010	34.0	0.0	4629.0	dominant4
sub-pp010	35.0	0.0	4766.0	dominant4
sub-pp010	36.0	0.0	4878.0	dominant4
sub-pp010	37.0	0.0	5032.0	dominant4
sub-pp010	38.0	0.0	5200.0	dominant4
sub-pp010	39.0	0.0	5274.0	dominant4
sub-pp010	40.0	0.0	5369.0	dominant4
sub-pp010	41.0	0.0	5468.0	dominant4
sub-pp010	42.0	0.0	5593.0	dominant4
sub-pp010	43.0	0.0	5688.0	dominant4
sub-pp010	44.0	0.0	5795.0	dominant4
sub-pp010	45.0	0.0	6085.0	dominant4
sub-pp010	46.0	0.0	6225.0	dominant4
sub-pp010	47.0	0.0	6375.0	dominant4
sub-pp010	48.0	0.0	6568.0	dominant4
sub-pp010	49.0	0.0	6794.0	dominant4
sub-pp010	50.0	0.0	6944.0	dominant4
sub-pp010	51.0	0.0	7068.0	dominant4
sub-pp010	52.0	0.0	7189.0	dominant4
sub-pp010	53.0	0.0	7309.0	dominant4
sub-pp010	54.0	0.0	7443.0	dominant4
sub-pp010	55.0	0.0	7569.0	dominant4
sub-pp010	56.0	0.0	7700.0	dominant4
sub-pp010	57.0	0.0	7837.0	dominant4
sub-pp010	58.0	0.0	7968.0	dominant4
sub-pp010	59.0	0.0	8101.0	dominant4
sub-pp010	60.0	0.0	8226.0	dominant4
sub-pp010	61.0	0.0	8381.0	dominant4
sub-pp010	62.0	0.0	8497.0	dominant4
sub-pp010	63.0	0.0	8616.0	dominant4
sub-pp010	64.0	0.0	8735.0	dominant4
sub-pp010	65.0	0.0	8869.0	dominant4
sub-pp010	66.0	0.0	8997.0	dominant4
sub-pp010	67.0	0.0	9140.0	dominant4
sub-pp010	68.0	0.0	9299.0	dominant4
sub-pp010	69.0	0.0	9390.0	dominant4
sub-pp010	70.0	0.0	9519.0	dominant4
sub-pp010	71.0	0.0	9633.0	dominant4
sub-pp010	72.0	0.0	9799.0	dominant4
sub-pp010	73.0	0.0	9884.0	dominant4
sub-pp010	74.0	0.0	9991.0	dominant4
sub-pp010	1.0	0.0	201.0	dominant5
sub-pp010	2.0	0.0	297.0	dominant5
sub-pp010	3.0	0.0	368.0	dominant5
sub-pp010	4.0	0.0	531.0	dominant5
sub-pp010	5.0	0.0	614.0	dominant5
sub-pp010	6.0	0.0	710.0	dominant5
sub-pp010	7.0	0.0	794.0	dominant5
sub-pp010	8.0	0.0	1020.0	dominant5
sub-pp010	9.0	0.0	1120.0	dominant5
sub-pp010	10.0	0.0	1189.0	dominant5
sub-pp010	11.0	0.0	1304.0	dominant5
sub-pp010	12.0	0.0	1406.0	dominant5
sub-pp010	13.0	0.0	1540.0	dominant5
sub-pp010	14.0	0.0	1680.0	dominant5
sub-pp010	15.0	0.0	1826.0	dominant5
sub-pp010	16.0	0.0	1938.0	dominant5
sub-pp010	17.0	0.0	2089.0	dominant5
sub-pp010	18.0	0.0	2170.0	dominant5
sub-pp010	19.0	0.0	2281.0	dominant5
sub-pp010	20.0	0.0	2414.0	dominant5
sub-pp010	21.0	0.0	2503.0	dominant5
sub-pp010	22.0	0.0	2650.0	dominant5
sub-pp010	23.0	0.0	2817.0	dominant5
sub-pp010	24.0	0.0	2873.0	dominant5
sub-pp010	25.0	0.0	2987.0	dominant5
sub-pp010	26.0	0.0	3126.0	dominant5
sub-pp010	27.0	0.0	3240.0	dominant5
sub-pp010	28.0	0.0	3379.0	dominant5
sub-pp010	29.0	0.0	3506.0	dominant5
sub-pp010	30.0	0.0	3641.0	dominant5
sub-pp010	31.0	0.0	3814.0	dominant5
sub-pp010	32.0	0.0	4059.0	dominant5
sub-pp010	33.0	0.0	4183.0	dominant5
sub-pp010	34.0	0.0	4303.0	dominant5
sub-pp010	35.0	0.0	4533.0	dominant5
sub-pp010	36.0	0.0	4670.0	dominant5
sub-pp010	37.0	0.0	4765.0	dominant5
sub-pp010	38.0	0.0	4860.0	dominant5
sub-pp010	39.0	0.0	5002.0	dominant5
sub-pp010	40.0	0.0	5112.0	dominant5
sub-pp010	41.0	0.0	5207.0	dominant5
sub-pp010	42.0	0.0	5380.0	dominant5
sub-pp010	43.0	0.0	5516.0	dominant5
sub-pp010	44.0	0.0	5629.0	dominant5
sub-pp010	45.0	0.0	5744.0	dominant5
sub-pp010	46.0	0.0	5848.0	dominant5
sub-pp010	47.0	0.0	5993.0	dominant5
sub-pp010	48.0	0.0	6116.0	dominant5
sub-pp010	49.0	0.0	6234.0	dominant5
sub-pp010	50.0	0.0	6378.0	dominant5
sub-pp010	51.0	0.0	6501.0	dominant5
sub-pp010	52.0	0.0	6639.0	dominant5
sub-pp010	53.0	0.0	6895.0	dominant5
sub-pp010	54.0	0.0	7073.0	dominant5
sub-pp010	55.0	0.0	7186.0	dominant5
sub-pp010	56.0	0.0	7372.0	dominant5
sub-pp010	57.0	0.0	7495.0	dominant5
sub-pp010	58.0	0.0	7636.0	dominant5
sub-pp010	59.0	0.0	7778.0	dominant5
sub-pp010	60.0	0.0	7896.0	dominant5
sub-pp010	61.0	0.0	8029.0	dominant5
sub-pp010	62.0	0.0	8166.0	dominant5
sub-pp010	63.0	0.0	8289.0	dominant5
sub-pp010	64.0	0.0	8424.0	dominant5
sub-pp010	65.0	0.0	8545.0	dominant5
sub-pp010	66.0	0.0	8685.0	dominant5
sub-pp010	67.0	0.0	8800.0	dominant5
sub-pp010	68.0	0.0	8943.0	dominant5
sub-pp010	69.0	0.0	9058.0	dominant5
sub-pp010	70.0	0.0	9145.0	dominant5
sub-pp010	71.0	0.0	9283.0	dominant5
sub-pp010	72.0	0.0	9417.0	dominant5
sub-pp010	73.0	0.0	9560.0	dominant5
sub-pp010	74.0	0.0	9717.0	dominant5
sub-pp010	75.0	0.0	9846.0	dominant5
sub-pp010	76.0	0.0	9987.0	dominant5
sub-pp010	1.0	0.0	235.0	nondominant1
sub-pp010	2.0	0.0	371.0	nondominant1
sub-pp010	3.0	0.0	517.0	nondominant1
sub-pp010	4.0	0.0	701.0	nondominant1
sub-pp010	5.0	0.0	824.0	nondominant1
sub-pp010	6.0	0.0	1025.0	nondominant1
sub-pp010	7.0	0.0	1150.0	nondominant1
sub-pp010	8.0	0.0	1346.0	nondominant1
sub-pp010	9.0	0.0	1680.0	nondominant1
sub-pp010	10.0	0.0	1860.0	nondominant1
sub-pp010	11.0	0.0	1989.0	nondominant1
sub-pp010	12.0	0.0	2138.0	nondominant1
sub-pp010	13.0	0.0	2304.0	nondominant1
sub-pp010	14.0	0.0	2484.0	nondominant1
sub-pp010	15.0	0.0	2654.0	nondominant1
sub-pp010	16.0	0.0	2801.0	nondominant1
sub-pp010	17.0	0.0	2951.0	nondominant1
sub-pp010	18.0	0.0	3139.0	nondominant1
sub-pp010	19.0	0.0	3282.0	nondominant1
sub-pp010	20.0	0.0	3442.0	nondominant1
sub-pp010	21.0	0.0	3602.0	nondominant1
sub-pp010	22.0	0.0	3753.0	nondominant1
sub-pp010	23.0	0.0	3906.0	nondominant1
sub-pp010	24.0	0.0	4065.0	nondominant1
sub-pp010	25.0	0.0	4226.0	nondominant1
sub-pp010	26.0	0.0	4385.0	nondominant1
sub-pp010	27.0	0.0	4548.0	nondominant1
sub-pp010	28.0	0.0	4716.0	nondominant1
sub-pp010	29.0	0.0	4887.0	nondominant1
sub-pp010	30.0	0.0	5053.0	nondominant1
sub-pp010	31.0	0.0	5204.0	nondominant1
sub-pp010	32.0	0.0	5385.0	nondominant1
sub-pp010	33.0	0.0	5550.0	nondominant1
sub-pp010	34.0	0.0	5698.0	nondominant1
sub-pp010	35.0	0.0	5868.0	nondominant1
sub-pp010	36.0	0.0	6041.0	nondominant1
sub-pp010	37.0	0.0	6197.0	nondominant1
sub-pp010	38.0	0.0	6386.0	nondominant1
sub-pp010	39.0	0.0	6550.0	nondominant1
sub-pp010	40.0	0.0	6706.0	nondominant1
sub-pp010	41.0	0.0	6896.0	nondominant1
sub-pp010	42.0	0.0	7047.0	nondominant1
sub-pp010	43.0	0.0	7223.0	nondominant1
sub-pp010	44.0	0.0	7376.0	nondominant1
sub-pp010	45.0	0.0	7552.0	nondominant1
sub-pp010	46.0	0.0	7721.0	nondominant1
sub-pp010	47.0	0.0	7876.0	nondominant1
sub-pp010	48.0	0.0	8046.0	nondominant1
sub-pp010	49.0	0.0	8203.0	nondominant1
sub-pp010	50.0	0.0	8357.0	nondominant1
sub-pp010	51.0	0.0	8515.0	nondominant1
sub-pp010	52.0	0.0	8695.0	nondominant1
sub-pp010	53.0	0.0	8849.0	nondominant1
sub-pp010	54.0	0.0	9006.0	nondominant1
sub-pp010	55.0	0.0	9186.0	nondominant1
sub-pp010	56.0	0.0	9365.0	nondominant1
sub-pp010	57.0	0.0	9522.0	nondominant1
sub-pp010	58.0	0.0	9700.0	nondominant1
sub-pp010	59.0	0.0	9859.0	nondominant1
sub-pp010	1.0	0.0	85.0	nondominant2
sub-pp010	2.0	0.0	284.0	nondominant2
sub-pp010	3.0	0.0	528.0	nondominant2
sub-pp010	4.0	0.0	671.0	nondominant2
sub-pp010	5.0	0.0	755.0	nondominant2
sub-pp010	6.0	0.0	865.0	nondominant2
sub-pp010	7.0	0.0	971.0	nondominant2
sub-pp010	8.0	0.0	1086.0	nondominant2
sub-pp010	9.0	0.0	1185.0	nondominant2
sub-pp010	10.0	0.0	1297.0	nondominant2
sub-pp010	11.0	0.0	1420.0	nondominant2
sub-pp010	12.0	0.0	1488.0	nondominant2
sub-pp010	13.0	0.0	1626.0	nondominant2
sub-pp010	14.0	0.0	1823.0	nondominant2
sub-pp010	15.0	0.0	1975.0	nondominant2
sub-pp010	16.0	0.0	2127.0	nondominant2
sub-pp010	17.0	0.0	2289.0	nondominant2
sub-pp010	18.0	0.0	2439.0	nondominant2
sub-pp010	19.0	0.0	2586.0	nondominant2
sub-pp010	20.0	0.0	2746.0	nondominant2
sub-pp010	21.0	0.0	2930.0	nondominant2
sub-pp010	22.0	0.0	3080.0	nondominant2
sub-pp010	23.0	0.0	3251.0	nondominant2
sub-pp010	24.0	0.0	3401.0	nondominant2
sub-pp010	25.0	0.0	3569.0	nondominant2
sub-pp010	26.0	0.0	3722.0	nondominant2
sub-pp010	27.0	0.0	3884.0	nondominant2
sub-pp010	28.0	0.0	4050.0	nondominant2
sub-pp010	29.0	0.0	4325.0	nondominant2
sub-pp010	30.0	0.0	4458.0	nondominant2
sub-pp010	31.0	0.0	4723.0	nondominant2
sub-pp010	32.0	0.0	4888.0	nondominant2
sub-pp010	33.0	0.0	5060.0	nondominant2
sub-pp010	34.0	0.0	5208.0	nondominant2
sub-pp010	35.0	0.0	5365.0	nondominant2
sub-pp010	36.0	0.0	5524.0	nondominant2
sub-pp010	37.0	0.0	5711.0	nondominant2
sub-pp010	38.0	0.0	5874.0	nondominant2
sub-pp010	39.0	0.0	6032.0	nondominant2
sub-pp010	40.0	0.0	6193.0	nondominant2
sub-pp010	41.0	0.0	6370.0	nondominant2
sub-pp010	42.0	0.0	6541.0	nondominant2
sub-pp010	43.0	0.0	6686.0	nondominant2
sub-pp010	44.0	0.0	6849.0	nondominant2
sub-pp010	45.0	0.0	6998.0	nondominant2
sub-pp010	46.0	0.0	7182.0	nondominant2
sub-pp010	47.0	0.0	7352.0	nondominant2
sub-pp010	48.0	0.0	7519.0	nondominant2
sub-pp010	49.0	0.0	7688.0	nondominant2
sub-pp010	50.0	0.0	7864.0	nondominant2
sub-pp010	51.0	0.0	8029.0	nondominant2
sub-pp010	52.0	0.0	8206.0	nondominant2
sub-pp010	53.0	0.0	8359.0	nondominant2
sub-pp010	54.0	0.0	8546.0	nondominant2
sub-pp010	55.0	0.0	8697.0	nondominant2
sub-pp010	56.0	0.0	8854.0	nondominant2
sub-pp010	57.0	0.0	9013.0	nondominant2
sub-pp010	58.0	0.0	9187.0	nondominant2
sub-pp010	59.0	0.0	9338.0	nondominant2
sub-pp010	60.0	0.0	9511.0	nondominant2
sub-pp010	61.0	0.0	9671.0	nondominant2
sub-pp010	62.0	0.0	9846.0	nondominant2
sub-pp010	63.0	0.0	9995.0	nondominant2
sub-pp010	1.0	0.0	189.0	nondominant3
sub-pp010	2.0	0.0	326.0	nondominant3
sub-pp010	3.0	0.0	639.0	nondominant3
sub-pp010	4.0	0.0	862.0	nondominant3
sub-pp010	5.0	0.0	1026.0	nondominant3
sub-pp010	6.0	0.0	1130.0	nondominant3
sub-pp010	7.0	0.0	1327.0	nondominant3
sub-pp010	8.0	0.0	1594.0	nondominant3
sub-pp010	9.0	0.0	1703.0	nondominant3
sub-pp010	10.0	0.0	1830.0	nondominant3
sub-pp010	11.0	0.0	2214.0	nondominant3
sub-pp010	12.0	0.0	2349.0	nondominant3
sub-pp010	13.0	0.0	2529.0	nondominant3
sub-pp010	14.0	0.0	2670.0	nondominant3
sub-pp010	15.0	0.0	2825.0	nondominant3
sub-pp010	16.0	0.0	3023.0	nondominant3
sub-pp010	17.0	0.0	3153.0	nondominant3
sub-pp010	18.0	0.0	3326.0	nondominant3
sub-pp010	19.0	0.0	3520.0	nondominant3
sub-pp010	20.0	0.0	3639.0	nondominant3
sub-pp010	21.0	0.0	3807.0	nondominant3
sub-pp010	22.0	0.0	3960.0	nondominant3
sub-pp010	23.0	0.0	4195.0	nondominant3
sub-pp010	24.0	0.0	4319.0	nondominant3
sub-pp010	25.0	0.0	4470.0	nondominant3
sub-pp010	26.0	0.0	4625.0	nondominant3
sub-pp010	27.0	0.0	4811.0	nondominant3
sub-pp010	28.0	0.0	5095.0	nondominant3
sub-pp010	29.0	0.0	5236.0	nondominant3
sub-pp010	30.0	0.0	5409.0	nondominant3
sub-pp010	31.0	0.0	5570.0	nondominant3
sub-pp010	32.0	0.0	5728.0	nondominant3
sub-pp010	33.0	0.0	5885.0	nondominant3
sub-pp010	34.0	0.0	6035.0	nondominant3
sub-pp010	35.0	0.0	6179.0	nondominant3
sub-pp010	36.0	0.0	6351.0	nondominant3
sub-pp010	37.0	0.0	6505.0	nondominant3
sub-pp010	38.0	0.0	6692.0	nondominant3
sub-pp010	39.0	0.0	6853.0	nondominant3
sub-pp010	40.0	0.0	6966.0	nondominant3
sub-pp010	41.0	0.0	7075.0	nondominant3
sub-pp010	42.0	0.0	7285.0	nondominant3
sub-pp010	43.0	0.0	7372.0	nondominant3
sub-pp010	44.0	0.0	7517.0	nondominant3
sub-pp010	45.0	0.0	7625.0	nondominant3
sub-pp010	46.0	0.0	7786.0	nondominant3
sub-pp010	47.0	0.0	7972.0	nondominant3
sub-pp010	48.0	0.0	8167.0	nondominant3
sub-pp010	49.0	0.0	8350.0	nondominant3
sub-pp010	50.0	0.0	8534.0	nondominant3
sub-pp010	51.0	0.0	8742.0	nondominant3
sub-pp010	52.0	0.0	9060.0	nondominant3
sub-pp010	53.0	0.0	9180.0	nondominant3
sub-pp010	54.0	0.0	9321.0	nondominant3
sub-pp010	55.0	0.0	9472.0	nondominant3
sub-pp010	56.0	0.0	9617.0	nondominant3
sub-pp010	57.0	0.0	9737.0	nondominant3
sub-pp010	58.0	0.0	9831.0	nondominant3
sub-pp010	1.0	0.0	142.0	nondominant5
sub-pp010	2.0	0.0	272.0	nondominant5
sub-pp010	3.0	0.0	489.0	nondominant5
sub-pp010	4.0	0.0	677.0	nondominant5
sub-pp010	5.0	0.0	746.0	nondominant5
